"","c_c_cx","f_fr_cx_x","c_c_cx_us","f_mn_cx_xs","f_sd_cx_xs","c_c_dx","f_fr_dx_x","f_sd_dx_xs","c_c_dx_b0","f_fr_dx_tb_b0","f_mn_xs_dx_b0","f_sd_xs_dx_b0","f_mn_tg_dx_b0","f_sd_tg_dx_b0","c_c_dx_b1","f_fr_dx_tb_b1","f_mn_xs_dx_b1","f_sd_xs_dx_b1","f_mn_tg_dx_b1","f_sd_tg_dx_b1"
"756",87,0.29,2,57.2413793103448,3.65452173779083,213,0.71,618.765877481424,124,0.582159624413146,304.564516129032,38.8110605489835,0.811135307560122,0.470525061938008,89,0.417840375586854,1458.14606741573,46.8868727595573,0.806208382953297,0.471186547010445
"757",84,0.28,2,57,3.3166247903554,216,0.72,622.332979543207,129,0.597222222222222,297.147286821705,257.231607428357,0.841811144724488,0.483205126696431,87,0.402777777777778,1469.32183908046,49.7828352138283,0.875582955604376,0.475552947073292
"758",89,0.296666666666667,2,56.1348314606742,1.26483121613216,211,0.703333333333333,619.72417218838,126,0.597156398104265,291.920634920635,258.817315024819,0.811397075653076,0.494263010568315,85,0.402843601895735,1456.55294117647,56.1492003369112,0.815405712241218,0.472616624951731
"759",115,0.383333333333333,2,56.3130434782609,1.91272724659026,185,0.616666666666667,609.392333955483,116,0.627027027027027,287.25,59.3059362875873,0.604302650949229,0.372009943043686,69,0.372972972972973,1440.73913043478,117.563510626576,0.662569933077868,0.380707544753887
"760",83,0.276666666666667,2,56.578313253012,2.57008031344065,217,0.723333333333333,620.856665390183,127,0.585253456221198,291.661417322835,8.10250636131296,0.84506072506072,0.466301350334386,90,0.414746543778802,1454.71111111111,57.3725352626946,0.839278416687183,0.471969028670699
"761",85,0.283333333333333,1,56,0,215,0.716666666666667,610.819897898726,125,0.581395348837209,296.464,7.23527167243312,0.820160485083057,0.503096247915987,90,0.418604651162791,1431.26666666667,65.1235730444965,0.866429982560404,0.482510604315744
"762",79,0.263333333333333,2,56.9113924050633,3.17900499287945,221,0.736666666666667,626.483089348414,127,0.574660633484163,278.275590551181,92.4611540466493,0.760466212318057,0.451021726008261,94,0.425339366515837,1458.05319148936,96.9486492004102,0.814868860347297,0.450690477213733
"763",79,0.263333333333333,2,56.1518987341772,1.34153329615107,221,0.736666666666667,627.072761449712,130,0.588235294117647,287.576923076923,39.3934053587922,0.85442393325096,0.502885851749251,91,0.411764705882353,1470,32.7822784104122,0.859824935595194,0.492027637210825
"764",81,0.27,2,56.1481481481481,1.32507731999988,219,0.73,608.321764765744,129,0.589041095890411,298.457364341085,30.8149803002982,0.737648708745837,0.446774078353265,90,0.410958904109589,1430.21111111111,50.9296296296296,0.741646284467719,0.446556812391863
"765",80,0.266666666666667,2,56.15,1.33322916259734,220,0.733333333333333,616.485394567362,128,0.581818181818182,293.8359375,39.1469802579832,0.869203208938358,0.461558250900667,92,0.418181818181818,1443.5652173913,42.4204780079308,0.894603925746876,0.480220217689199
"766",84,0.28,1,56,0,216,0.72,620.272128743496,129,0.597222222222222,294.046511627907,38.9751502269713,0.794869679957628,0.495578294053253,87,0.402777777777778,1460.03448275862,32.4613831057247,0.815665125846863,0.471559707048433
"767",77,0.256666666666667,2,56.1558441558442,1.35861785253216,223,0.743333333333333,625.470314466957,134,0.600896860986547,307.485074626866,52.6234495800973,0.821907518501569,0.489124669340019,89,0.399103139013453,1486.73033707865,39.8156977748843,0.85257903825153,0.498464624620739
"768",90,0.3,2,56.2666666666667,1.76886655485621,210,0.7,611.390181186118,120,0.571428571428571,270.133333333333,3.74624119118862,0.786209162543802,0.4365644117541,90,0.428571428571429,1411.13333333333,73.764750135638,0.835326950201827,0.443212007907739
"769",78,0.26,2,56.3076923076923,1.8967427701443,222,0.74,616.313535019127,133,0.599099099099099,301.624060150376,65.8345312548896,0.80069625377655,0.46638711187959,89,0.400900900900901,1456.48314606742,68.1143844626398,0.843917218121615,0.457698583627478
"770",83,0.276666666666667,1,56,0,217,0.723333333333333,617.085455565406,132,0.608294930875576,296.272727272727,38.3317797949652,0.903275264128474,0.484890891277729,85,0.391705069124424,1457.25882352941,162.241737582356,0.888593310401553,0.471006531676371
"771",77,0.256666666666667,1,56,0,223,0.743333333333333,623.774050661963,133,0.596412556053812,286.894736842105,10.7403724718147,0.897369028943958,0.499233559407716,90,0.403587443946188,1464.02222222222,53.208479784595,0.885008490487431,0.50700046322275
"772",81,0.27,2,56.1481481481481,1.32507731999988,219,0.73,613.453610103252,131,0.598173515981735,307.480916030534,4.09310593672264,0.817462380115803,0.484367904300151,88,0.401826484018265,1452.47727272727,38.370075200616,0.814232316510431,0.487020895047501
"773",85,0.283333333333333,2,56.4235294117647,2.21426641995644,215,0.716666666666667,609.846987343446,126,0.586046511627907,272.714285714286,41.3480912867961,0.792282739639282,0.452251221776059,89,0.413953488372093,1413.96629213483,161.75836994261,0.808868356726386,0.449343146635049
"774",84,0.28,2,56.2857142857143,1.82946406783796,216,0.72,614.779238689992,126,0.583333333333333,293.515873015873,7.15625712264434,0.795921197891235,0.457257376494086,90,0.416666666666667,1440.48888888889,50.3852865305481,0.807973473259572,0.455761827543913
"775",77,0.256666666666667,2,56.3116883116883,1.90869330606481,223,0.743333333333333,621.156364971993,134,0.600896860986547,265.850746268657,70.9963479777899,0.806607466891296,0.458292170576146,89,0.399103139013453,1443.31460674157,158.344763763975,0.819516921585256,0.471146199604117
"776",78,0.26,2,56.3076923076923,1.8967427701443,222,0.74,623.5544455611,129,0.581081081081081,285.573643410853,56.3990352847905,0.872357409447432,0.486996749122358,93,0.418918918918919,1456.0752688172,64.3142475420571,0.853969009026237,0.492599707244951
"777",89,0.296666666666667,2,56.4044943820225,2.16571394214054,211,0.703333333333333,623.617495117061,116,0.549763033175355,350.137931034483,72.7320945388963,0.519064443007759,0.197885336397503,95,0.450236966824645,1501.75789473684,111.748300476024,0.493728523558759,0.175499728794151
"778",80,0.266666666666667,2,56.45,2.2798026230356,220,0.733333333333333,602.130073671657,136,0.618181818181818,449.323529411765,84.745336359012,0.113787396748861,0.0870178879921426,84,0.381818181818182,1579.19047619048,2.4093544077473,0.0895664490849139,0.0802588115598918
"779",82,0.273333333333333,2,56.4390243902439,2.2528981929279,218,0.726666666666667,605.130268508495,130,0.596330275229358,448.723076923077,78.0755244755245,0.245981968650522,0.142934750767463,88,0.403669724770642,1581.47727272727,1.01306915087636,0.215557186082862,0.143470501038194
"780",82,0.273333333333333,2,56.2926829268293,1.85108936204978,218,0.726666666666667,605.305051516143,125,0.573394495412844,446.992,89.4640322074017,0.255880848053963,0.154599980798799,93,0.426605504587156,1572.24731182796,22.8683485696199,0.276703329189964,0.149478165121878
"781",61,0.203333333333333,2,56.1967213114754,1.52379672637669,239,0.796666666666667,639.281336224333,71,0.297071129707113,191.056338028169,65.0137026654849,0.712410661152431,0.519087600666153,168,0.702928870292887,1554.42857142857,33.3955536952316,0.794650204881223,0.485431226040976
"782",65,0.216666666666667,1,56,0,235,0.783333333333333,634.051658281047,58,0.246808510638298,116,0,0.992752706795408,0.544632447994432,177,0.753191489361702,1586.5593220339,4.78794809892391,1.01041088727388,0.569280012916128
"783",71,0.236666666666667,2,56.169014084507,1.41407328428294,229,0.763333333333333,652.596390002806,64,0.279475982532751,134.15625,9.05146170258556,0.961960160543048,0.52548523740013,165,0.720524017467249,1584.4303030303,1.75175630089945,0.931331556017806,0.552975221978909
"784",63,0.21,1,56,0,237,0.79,642.840157563602,61,0.257383966244726,116,0,0.985610659917196,0.572400435546152,176,0.742616033755274,1586.35227272727,4.7206985536794,0.973054426738194,0.565796853794488
"785",62,0.206666666666667,1,56,0,238,0.793333333333333,652.074098526874,64,0.26890756302521,116,0,0.993337404160272,0.547613661656294,174,0.73109243697479,1586.62068965517,4.80598616026426,0.924051812618454,0.548146490388102
"786",61,0.203333333333333,1,56,0,239,0.796666666666667,633.879551379253,59,0.246861924686192,116,0,1.00393350782066,0.570935775430973,180,0.753138075313807,1586.05555555556,4.60642331993805,0.989622670178973,0.580795637356333
"787",52,0.173333333333333,1,56,0,248,0.826666666666667,636.709481710376,62,0.25,116,0,0.953652346720461,0.587854408634184,186,0.75,1586.38709677419,4.73270991971652,1.05076943861472,0.582780757204515
"788",55,0.183333333333333,1,56,0,245,0.816666666666667,648.727229125806,65,0.26530612244898,116.107692307692,3.01346153846154,1.00963079184294,0.597213456198074,180,0.73469387755102,1584.03888888889,1.39864697074188,0.998978056721181,0.574603100739733
"789",55,0.183333333333333,1,56,0,245,0.816666666666667,624.535373420162,58,0.236734693877551,116.5,3.77491721763537,1.00169695887649,0.543054127644885,187,0.763265306122449,1584.16042780749,1.55299961829576,0.942818471180495,0.572697950565076
"790",54,0.18,1,56,0,246,0.82,634.928333109291,62,0.252032520325203,124.725806451613,68.1507270107339,1.04893871213569,0.644133477158221,184,0.747967479674797,1582.98913043478,0.0173179892785547,1.00992095796137,0.620559487553931
"791",59,0.196666666666667,1,56,0,241,0.803333333333333,642.838065346126,62,0.257261410788382,116,0,0.991894518742796,0.566953283896717,179,0.742738589211618,1586.57541899441,4.79276214291111,0.970843341913116,0.573490250842354
"792",58,0.193333333333333,1,56,0,242,0.806666666666667,631.431113605771,59,0.243801652892562,116,0,0.918368836929058,0.518900293433079,183,0.756198347107438,1586.55191256831,4.78571235974018,0.930187066832742,0.57103328572026
"793",67,0.223333333333333,1,56,0,233,0.776666666666667,656.448619743151,64,0.274678111587983,116,0,0.912670869675894,0.530442220216131,169,0.725321888412017,1586.66863905325,4.81948939509994,0.940565391665413,0.507091867484167
"794",64,0.213333333333333,1,56,0,236,0.786666666666667,650.548611251396,63,0.266949152542373,116,0,0.875768134670873,0.520517742610623,173,0.733050847457627,1586.5838150289,4.79524974611703,0.82984698095987,0.5334515566787
"795",60,0.2,1,56,0,240,0.8,650.378127141349,64,0.266666666666667,116,0,0.988243920462472,0.561495182397786,176,0.733333333333333,1586.69318181818,4.82620205126862,0.992158147266933,0.574772616179366
"796",63,0.21,1,56,0,237,0.79,632.607703540165,59,0.248945147679325,123.677966101695,58.4736477450229,0.997594932029987,0.537138228950997,178,0.751054852320675,1583.76404494382,1.12772915388798,0.980942957818845,0.527905597665658
"797",62,0.206666666666667,1,56,0,238,0.793333333333333,648.705942782442,63,0.264705882352941,116,0,0.946946267158754,0.537941157076931,175,0.735294117647059,1586.37142857143,4.72734122970204,0.933344087381473,0.551265260426745
"798",55,0.183333333333333,1,56,0,245,0.816666666666667,640.249131149372,63,0.257142857142857,117.825396825397,4.92054594364418,0.9243839363898,0.5405776335051,182,0.742857142857143,1578.39010989011,7.28887625516837,0.97379999266145,0.552546578786215
"799",84,0.28,2,56.2857142857143,1.82946406783796,216,0.72,623.544791061595,81,0.375,172.975308641975,56.2761986239242,7.48698087334633,12.2553553558668,135,0.625,1396.60740740741,20.5269967313796,3.03324763454608,8.29192818760043
"800",98,0.326666666666667,1,56,0,202,0.673333333333333,432.936274935565,143,0.707920792079208,335.671328671329,21.9302149367463,43.5822166960004,23.8368227076123,59,0.292079207920792,1198.86440677966,61.9376327881417,13.9504668877043,22.150019762864
"801",101,0.336666666666667,2,56.8316831683168,3.04770423882313,199,0.663333333333333,580.0057078128,103,0.517587939698492,270.233009708738,1.60730746782233,12.6777939469207,10.9620829427317,96,0.482412060301508,1344.61458333333,141.306048598989,16.0508204660918,11.6449111810873
"802",87,0.29,2,56.551724137931,2.51322305631567,213,0.71,623.566416900052,124,0.582159624413146,399.798387096774,14.3865513693091,0.204438201780242,0.134494500650303,89,0.417840375586854,1566.98876404494,20.3641714093698,0.180121137337251,0.118851690247065
"803",93,0.31,2,56.5161290322581,2.43457577601461,207,0.69,610.379807032757,124,0.599033816425121,427.524193548387,105.225533425085,0.217275208574,0.132490388527053,83,0.400966183574879,1567.89156626506,14.571867445824,0.239118163178607,0.131719808294883
"804",73,0.243333333333333,2,56.6575342465753,2.7309448316443,227,0.756666666666667,609.89256174387,142,0.625550660792952,419.345070422535,95.9028520791363,0.292549953393057,0.16892985086255,85,0.374449339207048,1571.84705882353,8.45032434558344,0.303323984146118,0.164498751262416
"805",93,0.31,2,56.5161290322581,2.43457577601461,207,0.69,618.667403541148,104,0.502415458937198,421.5,9.90255924555115,0.230256032017828,0.136449970352287,103,0.497584541062802,1573.81553398058,8.41412243419423,0.278135444603714,0.154588938842153
"806",73,0.243333333333333,1,56,0,227,0.756666666666667,637.136873888361,59,0.259911894273128,118.949152542373,8.76515390684209,0.812390911168066,0.496755879244957,168,0.740088105726872,1555.13095238095,38.3799560814473,0.886477576044505,0.492481634845283
"807",49,0.163333333333333,1,56,0,251,0.836666666666667,649.333652388304,68,0.270916334661355,126.102941176471,9.76097928217362,1.11172942261198,0.599439916735817,183,0.729083665338645,1585.95081967213,4.56079598139133,1.03865642600007,0.590174609331145
"808",58,0.193333333333333,1,56,0,242,0.806666666666667,630.755959240559,60,0.247933884297521,117.933333333333,7.23387094776295,0.941297118946657,0.548842431058565,182,0.752066115702479,1568.91208791209,21.9787785480395,0.987854309503545,0.555185583555277
